,$LINK:NO,FROMNODENO,TONODENO,FROMNODE\WKTLOCWGS84,TONODE\WKTLOCWGS84,From_Coords,To_Coords,Orig_Long,Orig_Lat,Dest_Long,Dest_Lat,Origins,Destinations,Response
358,100184,270811,271036,POINT(-0.01370 51.46550),POINT(-0.00340 51.54210),-0.01370 51.46550,-0.00340 51.54210,-0.0137,51.4655,-0.0034,51.5421,51.4655%2C-0.0137,51.5421%2C-0.0034,"{
   ""destination_addresses"" : [ ""Stratford, London E15 1AZ, UK"" ],
   ""origin_addresses"" : [ ""Lewisham, London SE13 7RY, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""12.8 km"",
                  ""value"" : 12829
               },
               ""duration"" : {
                  ""text"" : ""38 mins"",
                  ""value"" : 2309
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
359,100184,271036,270811,POINT(-0.00340 51.54210),POINT(-0.01370 51.46550),-0.00340 51.54210,-0.01370 51.46550,-0.0034,51.5421,-0.0137,51.4655,51.5421%2C-0.0034,51.4655%2C-0.0137,"{
   ""destination_addresses"" : [ ""Lewisham, London SE13 7RY, UK"" ],
   ""origin_addresses"" : [ ""Stratford, London E15 1AZ, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""12.8 km"",
                  ""value"" : 12764
               },
               ""duration"" : {
                  ""text"" : ""36 mins"",
                  ""value"" : 2156
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
360,100185,269296,271036,POINT(-0.08210 51.51860),POINT(-0.00340 51.54210),-0.08210 51.51860,-0.00340 51.54210,-0.0821,51.5186,-0.0034,51.5421,51.5186%2C-0.0821,51.5421%2C-0.0034,"{
   ""destination_addresses"" : [ ""Stratford, London E15 1AZ, UK"" ],
   ""origin_addresses"" : [ ""53 Liverpool St, London EC2M 7PY, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""7.1 km"",
                  ""value"" : 7090
               },
               ""duration"" : {
                  ""text"" : ""18 mins"",
                  ""value"" : 1053
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
361,100185,271036,269296,POINT(-0.00340 51.54210),POINT(-0.08210 51.51860),-0.00340 51.54210,-0.08210 51.51860,-0.0034,51.5421,-0.0821,51.5186,51.5421%2C-0.0034,51.5186%2C-0.0821,"{
   ""destination_addresses"" : [ ""53 Liverpool St, London EC2M 7PY, UK"" ],
   ""origin_addresses"" : [ ""Stratford, London E15 1AZ, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""7.1 km"",
                  ""value"" : 7122
               },
               ""duration"" : {
                  ""text"" : ""19 mins"",
                  ""value"" : 1110
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
362,100186,266682,271036,POINT(-0.16290 51.52240),POINT(-0.00340 51.54210),-0.16290 51.52240,-0.00340 51.54210,-0.1629,51.5224,-0.0034,51.5421,51.5224%2C-0.1629,51.5421%2C-0.0034,"{
   ""destination_addresses"" : [ ""Stratford, London E15 1AZ, UK"" ],
   ""origin_addresses"" : [ ""12 Melcombe Pl, London NW1 6JJ, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""13.4 km"",
                  ""value"" : 13404
               },
               ""duration"" : {
                  ""text"" : ""34 mins"",
                  ""value"" : 2056
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
363,100186,271036,266682,POINT(-0.00340 51.54210),POINT(-0.16290 51.52240),-0.00340 51.54210,-0.16290 51.52240,-0.0034,51.5421,-0.1629,51.5224,51.5421%2C-0.0034,51.5224%2C-0.1629,"{
   ""destination_addresses"" : [ ""12 Melcombe Pl, London NW1 6JJ, UK"" ],
   ""origin_addresses"" : [ ""Stratford, London E15 1AZ, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""13.6 km"",
                  ""value"" : 13590
               },
               ""duration"" : {
                  ""text"" : ""36 mins"",
                  ""value"" : 2165
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
364,100187,266343,271036,POINT(-0.17530 51.51620),POINT(-0.00340 51.54210),-0.17530 51.51620,-0.00340 51.54210,-0.1753,51.5162,-0.0034,51.5421,51.5162%2C-0.1753,51.5421%2C-0.0034,"{
   ""destination_addresses"" : [ ""Stratford, London E15 1AZ, UK"" ],
   ""origin_addresses"" : [ ""31 London St, London W2 1HU, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""14.6 km"",
                  ""value"" : 14556
               },
               ""duration"" : {
                  ""text"" : ""36 mins"",
                  ""value"" : 2154
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
365,100187,271036,266343,POINT(-0.00340 51.54210),POINT(-0.17530 51.51620),-0.00340 51.54210,-0.17530 51.51620,-0.0034,51.5421,-0.1753,51.5162,51.5421%2C-0.0034,51.5162%2C-0.1753,"{
   ""destination_addresses"" : [ ""31 London St, London W2 1HU, UK"" ],
   ""origin_addresses"" : [ ""Stratford, London E15 1AZ, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""14.7 km"",
                  ""value"" : 14674
               },
               ""duration"" : {
                  ""text"" : ""38 mins"",
                  ""value"" : 2301
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
366,100188,270927,271036,POINT(-0.00870 51.54480),POINT(-0.00340 51.54210),-0.00870 51.54480,-0.00340 51.54210,-0.0087,51.5448,-0.0034,51.5421,51.5448%2C-0.0087,51.5421%2C-0.0034,"{
   ""destination_addresses"" : [ ""Stratford, London E15 1AZ, UK"" ],
   ""origin_addresses"" : [
      ""stratford international railway station, 3 Temple Mills Ln, London E20 1YY, UK""
   ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""1.7 km"",
                  ""value"" : 1721
               },
               ""duration"" : {
                  ""text"" : ""7 mins"",
                  ""value"" : 394
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
367,100188,271036,270927,POINT(-0.00340 51.54210),POINT(-0.00870 51.54480),-0.00340 51.54210,-0.00870 51.54480,-0.0034,51.5421,-0.0087,51.5448,51.5421%2C-0.0034,51.5448%2C-0.0087,"{
   ""destination_addresses"" : [
      ""stratford international railway station, 3 Temple Mills Ln, London E20 1YY, UK""
   ],
   ""origin_addresses"" : [ ""Stratford, London E15 1AZ, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""0.8 km"",
                  ""value"" : 849
               },
               ""duration"" : {
                  ""text"" : ""7 mins"",
                  ""value"" : 440
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
368,100189,267948,271036,POINT(-0.12784 51.53233),POINT(-0.00340 51.54210),-0.12784 51.53233,-0.00340 51.54210,-0.12784,51.53233,-0.0034,51.5421,51.53233%2C-0.12784,51.5421%2C-0.0034,"{
   ""destination_addresses"" : [ ""Stratford, London E15 1AZ, UK"" ],
   ""origin_addresses"" : [ ""St Pancras International, Euston Rd, London N1C 4QP, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""10.8 km"",
                  ""value"" : 10841
               },
               ""duration"" : {
                  ""text"" : ""33 mins"",
                  ""value"" : 1988
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
369,100189,271036,267948,POINT(-0.00340 51.54210),POINT(-0.12784 51.53233),-0.00340 51.54210,-0.12784 51.53233,-0.0034,51.5421,-0.12784,51.53233,51.5421%2C-0.0034,51.53233%2C-0.12784,"{
   ""destination_addresses"" : [ ""St Pancras International, Euston Rd, London N1C 4QP, UK"" ],
   ""origin_addresses"" : [ ""Stratford, London E15 1AZ, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""10.9 km"",
                  ""value"" : 10930
               },
               ""duration"" : {
                  ""text"" : ""34 mins"",
                  ""value"" : 2029
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
370,100190,267252,271036,POINT(-0.14370 51.49510),POINT(-0.00340 51.54210),-0.14370 51.49510,-0.00340 51.54210,-0.1437,51.4951,-0.0034,51.5421,51.4951%2C-0.1437,51.5421%2C-0.0034,"{
   ""destination_addresses"" : [ ""Stratford, London E15 1AZ, UK"" ],
   ""origin_addresses"" : [ ""Victoria Station, London SW1, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""13.8 km"",
                  ""value"" : 13847
               },
               ""duration"" : {
                  ""text"" : ""34 mins"",
                  ""value"" : 2028
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
371,100190,271036,267252,POINT(-0.00340 51.54210),POINT(-0.14370 51.49510),-0.00340 51.54210,-0.14370 51.49510,-0.0034,51.5421,-0.1437,51.4951,51.5421%2C-0.0034,51.4951%2C-0.1437,"{
   ""destination_addresses"" : [ ""Victoria Station, London SW1, UK"" ],
   ""origin_addresses"" : [ ""Stratford, London E15 1AZ, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""13.9 km"",
                  ""value"" : 13928
               },
               ""duration"" : {
                  ""text"" : ""39 mins"",
                  ""value"" : 2310
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
372,100191,269992,271036,POINT(-0.05070 51.49920),POINT(-0.00340 51.54210),-0.05070 51.49920,-0.00340 51.54210,-0.0507,51.4992,-0.0034,51.5421,51.4992%2C-0.0507,51.5421%2C-0.0034,"{
   ""destination_addresses"" : [ ""Stratford, London E15 1AZ, UK"" ],
   ""origin_addresses"" : [ ""2 Pump House Cl, London SE16 7HS, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""9.9 km"",
                  ""value"" : 9939
               },
               ""duration"" : {
                  ""text"" : ""30 mins"",
                  ""value"" : 1771
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
373,100191,271036,269992,POINT(-0.00340 51.54210),POINT(-0.05070 51.49920),-0.00340 51.54210,-0.05070 51.49920,-0.0034,51.5421,-0.0507,51.4992,51.5421%2C-0.0034,51.4992%2C-0.0507,"{
   ""destination_addresses"" : [ ""2 Pump House Cl, London SE16 7HS, UK"" ],
   ""origin_addresses"" : [ ""Stratford, London E15 1AZ, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""9.9 km"",
                  ""value"" : 9866
               },
               ""duration"" : {
                  ""text"" : ""27 mins"",
                  ""value"" : 1614
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
374,100192,260543,261224,POINT(-0.43790 51.56970),POINT(-0.39890 51.55680),-0.43790 51.56970,-0.39890 51.55680,-0.4379,51.5697,-0.3989,51.5568,51.5697%2C-0.4379,51.5568%2C-0.3989,"{
   ""destination_addresses"" : [ ""South Ruislip, Ruislip HA4 6TP, UK"" ],
   ""origin_addresses"" : [ ""West Ruislip, Ickenham, Ruislip HA4 7DW, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""3.1 km"",
                  ""value"" : 3059
               },
               ""duration"" : {
                  ""text"" : ""4 mins"",
                  ""value"" : 240
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
375,100192,261224,260543,POINT(-0.39890 51.55680),POINT(-0.43790 51.56970),-0.39890 51.55680,-0.43790 51.56970,-0.3989,51.5568,-0.4379,51.5697,51.5568%2C-0.3989,51.5697%2C-0.4379,"{
   ""destination_addresses"" : [ ""West Ruislip, Ickenham, Ruislip HA4 7DW, UK"" ],
   ""origin_addresses"" : [ ""South Ruislip, Ruislip HA4 6TP, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""3.1 km"",
                  ""value"" : 3051
               },
               ""duration"" : {
                  ""text"" : ""5 mins"",
                  ""value"" : 300
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
376,100193,269503,270630,POINT(-0.07330 51.58030),POINT(-0.02010 51.58300),-0.07330 51.58030,-0.02010 51.58300,-0.0733,51.5803,-0.0201,51.583,51.5803%2C-0.0733,51.583%2C-0.0201,"{
   ""destination_addresses"" : [ ""17490 Selborne Rd, London E17 7LP, UK"" ],
   ""origin_addresses"" : [ ""99 Stonebridge Rd, London N15 5PB, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""4.5 km"",
                  ""value"" : 4462
               },
               ""duration"" : {
                  ""text"" : ""11 mins"",
                  ""value"" : 670
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
377,100193,270630,269503,POINT(-0.02010 51.58300),POINT(-0.07330 51.58030),-0.02010 51.58300,-0.07330 51.58030,-0.0201,51.583,-0.0733,51.5803,51.583%2C-0.0201,51.5803%2C-0.0733,"{
   ""destination_addresses"" : [ ""99 Stonebridge Rd, London N15 5PB, UK"" ],
   ""origin_addresses"" : [ ""17490 Selborne Rd, London E17 7LP, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""4.4 km"",
                  ""value"" : 4427
               },
               ""duration"" : {
                  ""text"" : ""10 mins"",
                  ""value"" : 607
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
378,100194,267948,269471,POINT(-0.12784 51.53233),POINT(-0.07490 51.58230),-0.12784 51.53233,-0.07490 51.58230,-0.12784,51.53233,-0.0749,51.5823,51.53233%2C-0.12784,51.5823%2C-0.0749,"{
   ""destination_addresses"" : [ ""667 Seven Sisters Rd, South Tottenham, London N15 5LA, UK"" ],
   ""origin_addresses"" : [ ""St Pancras International, Euston Rd, London N1C 4QP, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""8.2 km"",
                  ""value"" : 8208
               },
               ""duration"" : {
                  ""text"" : ""18 mins"",
                  ""value"" : 1076
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
