,$LINK:NO,FROMNODENO,TONODENO,FROMNODE\WKTLOCWGS84,TONODE\WKTLOCWGS84,From_Coords,To_Coords,Orig_Long,Orig_Lat,Dest_Long,Dest_Lat,Origins,Destinations,Response
155,100080,268311,267662,POINT(-0.11340 51.50330),POINT(-0.13350 51.52810),-0.11340 51.50330,-0.13350 51.52810,-0.1134,51.5033,-0.1335,51.5281,51.5033%2C-0.1134,51.5281%2C-0.1335,"{
   ""destination_addresses"" : [ ""51.5281,-0.1335"" ],
   ""origin_addresses"" : [ ""51.5033,-0.1134"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
156,100081,267662,270630,POINT(-0.13350 51.52810),POINT(-0.02010 51.58300),-0.13350 51.52810,-0.02010 51.58300,-0.1335,51.5281,-0.0201,51.583,51.5281%2C-0.1335,51.583%2C-0.0201,"{
   ""destination_addresses"" : [ ""51.583,-0.0201"" ],
   ""origin_addresses"" : [ ""51.5281,-0.1335"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
157,100081,270630,267662,POINT(-0.02010 51.58300),POINT(-0.13350 51.52810),-0.02010 51.58300,-0.13350 51.52810,-0.0201,51.583,-0.1335,51.5281,51.583%2C-0.0201,51.5281%2C-0.1335,"{
   ""destination_addresses"" : [ ""51.5281,-0.1335"" ],
   ""origin_addresses"" : [ ""51.583,-0.0201"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
158,100082,223865,223896,POINT(-3.79100 55.99130),POINT(-3.78400 56.00220),-3.79100 55.99130,-3.78400 56.00220,-3.791,55.9913,-3.784,56.0022,55.9913%2C-3.791,56.0022%2C-3.784,"{
   ""destination_addresses"" : [ ""56.0022,-3.784"" ],
   ""origin_addresses"" : [ ""55.9913,-3.791"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
159,100082,223896,223865,POINT(-3.78400 56.00220),POINT(-3.79100 55.99130),-3.78400 56.00220,-3.79100 55.99130,-3.784,56.0022,-3.791,55.9913,56.0022%2C-3.784,55.9913%2C-3.791,"{
   ""destination_addresses"" : [ ""55.9913,-3.791"" ],
   ""origin_addresses"" : [ ""56.0022,-3.784"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
160,100083,257719,257822,POINT(-0.75700 51.29670),POINT(-0.74280 51.30200),-0.75700 51.29670,-0.74280 51.30200,-0.757,51.2967,-0.7428,51.302,51.2967%2C-0.757,51.302%2C-0.7428,"{
   ""destination_addresses"" : [ ""51.302,-0.7428"" ],
   ""origin_addresses"" : [ ""51.2967,-0.757"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
161,100083,257822,257719,POINT(-0.74280 51.30200),POINT(-0.75700 51.29670),-0.74280 51.30200,-0.75700 51.29670,-0.7428,51.302,-0.757,51.2967,51.302%2C-0.7428,51.2967%2C-0.757,"{
   ""destination_addresses"" : [ ""51.2967,-0.757"" ],
   ""origin_addresses"" : [ ""51.302,-0.7428"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
162,100084,271561,271623,POINT(0.02490 51.54950),POINT(0.02860 51.55170),0.02490 51.54950,0.02860 51.55170,0.0249,51.5495,0.0286,51.5517,51.5495%2C0.0249,51.5517%2C0.0286,"{
   ""destination_addresses"" : [ ""51.5517,0.0286"" ],
   ""origin_addresses"" : [ ""51.5495,0.0249"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
163,100084,271623,271561,POINT(0.02860 51.55170),POINT(0.02490 51.54950),0.02860 51.55170,0.02490 51.54950,0.0286,51.5517,0.0249,51.5495,51.5517%2C0.0286,51.5495%2C0.0249,"{
   ""destination_addresses"" : [ ""51.5495,0.0249"" ],
   ""origin_addresses"" : [ ""51.5517,0.0286"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
164,100085,267662,268599,POINT(-0.13350 51.52810),POINT(-0.10620 51.56440),-0.13350 51.52810,-0.10620 51.56440,-0.1335,51.5281,-0.1062,51.5644,51.5281%2C-0.1335,51.5644%2C-0.1062,"{
   ""destination_addresses"" : [ ""51.5644,-0.1062"" ],
   ""origin_addresses"" : [ ""51.5281,-0.1335"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
165,100085,268599,267662,POINT(-0.10620 51.56440),POINT(-0.13350 51.52810),-0.10620 51.56440,-0.13350 51.52810,-0.1062,51.5644,-0.1335,51.5281,51.5644%2C-0.1062,51.5281%2C-0.1335,"{
   ""destination_addresses"" : [ ""51.5281,-0.1335"" ],
   ""origin_addresses"" : [ ""51.5644,-0.1062"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
166,100086,268599,268706,POINT(-0.10620 51.56440),POINT(-0.10390 51.54610),-0.10620 51.56440,-0.10390 51.54610,-0.1062,51.5644,-0.1039,51.5461,51.5644%2C-0.1062,51.5461%2C-0.1039,"{
   ""destination_addresses"" : [ ""51.5461,-0.1039"" ],
   ""origin_addresses"" : [ ""51.5644,-0.1062"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
167,100086,268706,268599,POINT(-0.10390 51.54610),POINT(-0.10620 51.56440),-0.10390 51.54610,-0.10620 51.56440,-0.1039,51.5461,-0.1062,51.5644,51.5461%2C-0.1039,51.5644%2C-0.1062,"{
   ""destination_addresses"" : [ ""51.5644,-0.1062"" ],
   ""origin_addresses"" : [ ""51.5461,-0.1039"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
168,100087,268599,269471,POINT(-0.10620 51.56440),POINT(-0.07490 51.58230),-0.10620 51.56440,-0.07490 51.58230,-0.1062,51.5644,-0.0749,51.5823,51.5644%2C-0.1062,51.5823%2C-0.0749,"{
   ""destination_addresses"" : [ ""51.5823,-0.0749"" ],
   ""origin_addresses"" : [ ""51.5644,-0.1062"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
169,100087,269471,268599,POINT(-0.07490 51.58230),POINT(-0.10620 51.56440),-0.07490 51.58230,-0.10620 51.56440,-0.0749,51.5823,-0.1062,51.5644,51.5823%2C-0.0749,51.5644%2C-0.1062,"{
   ""destination_addresses"" : [ ""51.5644,-0.1062"" ],
   ""origin_addresses"" : [ ""51.5823,-0.0749"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
170,100088,268599,269751,POINT(-0.10620 51.56440),POINT(-0.05970 51.58810),-0.10620 51.56440,-0.05970 51.58810,-0.1062,51.5644,-0.0597,51.5881,51.5644%2C-0.1062,51.5881%2C-0.0597,"{
   ""destination_addresses"" : [ ""51.5881,-0.0597"" ],
   ""origin_addresses"" : [ ""51.5644,-0.1062"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
171,100088,269751,268599,POINT(-0.05970 51.58810),POINT(-0.10620 51.56440),-0.05970 51.58810,-0.10620 51.56440,-0.0597,51.5881,-0.1062,51.5644,51.5881%2C-0.0597,51.5644%2C-0.1062,"{
   ""destination_addresses"" : [ ""51.5644,-0.1062"" ],
   ""origin_addresses"" : [ ""51.5881,-0.0597"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
172,100089,267252,268599,POINT(-0.14370 51.49510),POINT(-0.10620 51.56440),-0.14370 51.49510,-0.10620 51.56440,-0.1437,51.4951,-0.1062,51.5644,51.4951%2C-0.1437,51.5644%2C-0.1062,"{
   ""destination_addresses"" : [ ""51.5644,-0.1062"" ],
   ""origin_addresses"" : [ ""51.4951,-0.1437"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
173,100089,268599,267252,POINT(-0.10620 51.56440),POINT(-0.14370 51.49510),-0.10620 51.56440,-0.14370 51.49510,-0.1062,51.5644,-0.1437,51.4951,51.5644%2C-0.1062,51.4951%2C-0.1437,"{
   ""destination_addresses"" : [ ""51.4951,-0.1437"" ],
   ""origin_addresses"" : [ ""51.5644,-0.1062"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
174,100090,268599,270630,POINT(-0.10620 51.56440),POINT(-0.02010 51.58300),-0.10620 51.56440,-0.02010 51.58300,-0.1062,51.5644,-0.0201,51.583,51.5644%2C-0.1062,51.583%2C-0.0201,"{
   ""destination_addresses"" : [ ""51.583,-0.0201"" ],
   ""origin_addresses"" : [ ""51.5644,-0.1062"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
175,100090,270630,268599,POINT(-0.02010 51.58300),POINT(-0.10620 51.56440),-0.02010 51.58300,-0.10620 51.56440,-0.0201,51.583,-0.1062,51.5644,51.583%2C-0.0201,51.5644%2C-0.1062,"{
   ""destination_addresses"" : [ ""51.5644,-0.1062"" ],
   ""origin_addresses"" : [ ""51.583,-0.0201"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
176,100091,267983,269459,POINT(-0.12310 51.53080),POINT(-0.07540 51.51160),-0.12310 51.53080,-0.07540 51.51160,-0.1231,51.5308,-0.0754,51.5116,51.5308%2C-0.1231,51.5116%2C-0.0754,"{
   ""destination_addresses"" : [ ""51.5116,-0.0754"" ],
   ""origin_addresses"" : [ ""51.5308,-0.1231"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
177,100091,269459,267983,POINT(-0.07540 51.51160),POINT(-0.12310 51.53080),-0.07540 51.51160,-0.12310 51.53080,-0.0754,51.5116,-0.1231,51.5308,51.5116%2C-0.0754,51.5308%2C-0.1231,"{
   ""destination_addresses"" : [ ""51.5308,-0.1231"" ],
   ""origin_addresses"" : [ ""51.5116,-0.0754"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
178,100092,269296,269459,POINT(-0.08210 51.51860),POINT(-0.07540 51.51160),-0.08210 51.51860,-0.07540 51.51160,-0.0821,51.5186,-0.0754,51.5116,51.5186%2C-0.0821,51.5116%2C-0.0754,"{
   ""destination_addresses"" : [ ""51.5116,-0.0754"" ],
   ""origin_addresses"" : [ ""51.5186,-0.0821"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
179,100092,269459,269296,POINT(-0.07540 51.51160),POINT(-0.08210 51.51860),-0.07540 51.51160,-0.08210 51.51860,-0.0754,51.5116,-0.0821,51.5186,51.5116%2C-0.0754,51.5186%2C-0.0821,"{
   ""destination_addresses"" : [ ""51.5186,-0.0821"" ],
   ""origin_addresses"" : [ ""51.5116,-0.0754"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
180,100093,266682,269459,POINT(-0.16290 51.52240),POINT(-0.07540 51.51160),-0.16290 51.52240,-0.07540 51.51160,-0.1629,51.5224,-0.0754,51.5116,51.5224%2C-0.1629,51.5116%2C-0.0754,"{
   ""destination_addresses"" : [ ""51.5116,-0.0754"" ],
   ""origin_addresses"" : [ ""51.5224,-0.1629"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
181,100093,269459,266682,POINT(-0.07540 51.51160),POINT(-0.16290 51.52240),-0.07540 51.51160,-0.16290 51.52240,-0.0754,51.5116,-0.1629,51.5224,51.5116%2C-0.0754,51.5224%2C-0.1629,"{
   ""destination_addresses"" : [ ""51.5224,-0.1629"" ],
   ""origin_addresses"" : [ ""51.5116,-0.0754"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
182,100094,266343,269459,POINT(-0.17530 51.51620),POINT(-0.07540 51.51160),-0.17530 51.51620,-0.07540 51.51160,-0.1753,51.5162,-0.0754,51.5116,51.5162%2C-0.1753,51.5116%2C-0.0754,"{
   ""destination_addresses"" : [ ""51.5116,-0.0754"" ],
   ""origin_addresses"" : [ ""51.5162,-0.1753"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
183,100094,269459,266343,POINT(-0.07540 51.51160),POINT(-0.17530 51.51620),-0.07540 51.51160,-0.17530 51.51620,-0.0754,51.5116,-0.1753,51.5162,51.5116%2C-0.0754,51.5162%2C-0.1753,"{
   ""destination_addresses"" : [ ""51.5162,-0.1753"" ],
   ""origin_addresses"" : [ ""51.5116,-0.0754"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
184,100095,267948,269459,POINT(-0.12784 51.53233),POINT(-0.07540 51.51160),-0.12784 51.53233,-0.07540 51.51160,-0.12784,51.53233,-0.0754,51.5116,51.53233%2C-0.12784,51.5116%2C-0.0754,"{
   ""destination_addresses"" : [ ""51.5116,-0.0754"" ],
   ""origin_addresses"" : [ ""51.53233,-0.12784"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
185,100095,269459,267948,POINT(-0.07540 51.51160),POINT(-0.12784 51.53233),-0.07540 51.51160,-0.12784 51.53233,-0.0754,51.5116,-0.12784,51.53233,51.5116%2C-0.0754,51.53233%2C-0.12784,"{
   ""destination_addresses"" : [ ""51.53233,-0.12784"" ],
   ""origin_addresses"" : [ ""51.5116,-0.0754"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
186,100096,267252,269459,POINT(-0.14370 51.49510),POINT(-0.07540 51.51160),-0.14370 51.49510,-0.07540 51.51160,-0.1437,51.4951,-0.0754,51.5116,51.4951%2C-0.1437,51.5116%2C-0.0754,"{
   ""destination_addresses"" : [ ""51.5116,-0.0754"" ],
   ""origin_addresses"" : [ ""51.4951,-0.1437"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
187,100096,269459,267252,POINT(-0.07540 51.51160),POINT(-0.14370 51.49510),-0.07540 51.51160,-0.14370 51.49510,-0.0754,51.5116,-0.1437,51.4951,51.5116%2C-0.0754,51.4951%2C-0.1437,"{
   ""destination_addresses"" : [ ""51.4951,-0.1437"" ],
   ""origin_addresses"" : [ ""51.5116,-0.0754"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
188,100097,268311,269459,POINT(-0.11340 51.50330),POINT(-0.07540 51.51160),-0.11340 51.50330,-0.07540 51.51160,-0.1134,51.5033,-0.0754,51.5116,51.5033%2C-0.1134,51.5116%2C-0.0754,"{
   ""destination_addresses"" : [ ""51.5116,-0.0754"" ],
   ""origin_addresses"" : [ ""51.5033,-0.1134"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
189,100097,269459,268311,POINT(-0.07540 51.51160),POINT(-0.11340 51.50330),-0.07540 51.51160,-0.11340 51.50330,-0.0754,51.5116,-0.1134,51.5033,51.5116%2C-0.0754,51.5033%2C-0.1134,"{
   ""destination_addresses"" : [ ""51.5033,-0.1134"" ],
   ""origin_addresses"" : [ ""51.5116,-0.0754"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
190,100098,262193,267933,POINT(-0.34590 51.54240),POINT(-0.12430 51.50830),-0.34590 51.54240,-0.12430 51.50830,-0.3459,51.5424,-0.1243,51.5083,51.5424%2C-0.3459,51.5083%2C-0.1243,"{
   ""destination_addresses"" : [ ""51.5083,-0.1243"" ],
   ""origin_addresses"" : [ ""51.5424,-0.3459"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
191,100098,267933,262193,POINT(-0.12430 51.50830),POINT(-0.34590 51.54240),-0.12430 51.50830,-0.34590 51.54240,-0.1243,51.5083,-0.3459,51.5424,51.5083%2C-0.1243,51.5424%2C-0.3459,"{
   ""destination_addresses"" : [ ""51.5424,-0.3459"" ],
   ""origin_addresses"" : [ ""51.5083,-0.1243"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
192,100099,261224,262193,POINT(-0.39890 51.55680),POINT(-0.34590 51.54240),-0.39890 51.55680,-0.34590 51.54240,-0.3989,51.5568,-0.3459,51.5424,51.5568%2C-0.3989,51.5424%2C-0.3459,"{
   ""destination_addresses"" : [ ""51.5424,-0.3459"" ],
   ""origin_addresses"" : [ ""51.5568,-0.3989"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
193,100099,262193,261224,POINT(-0.34590 51.54240),POINT(-0.39890 51.55680),-0.34590 51.54240,-0.39890 51.55680,-0.3459,51.5424,-0.3989,51.5568,51.5424%2C-0.3459,51.5568%2C-0.3989,"{
   ""destination_addresses"" : [ ""51.5568,-0.3989"" ],
   ""origin_addresses"" : [ ""51.5424,-0.3459"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
194,100100,220359,220441,POINT(-4.25791 55.85845),POINT(-4.25190 55.86250),-4.25791 55.85845,-4.25190 55.86250,-4.25791,55.85845,-4.2519,55.8625,55.85845%2C-4.25791,55.8625%2C-4.2519,"{
   ""destination_addresses"" : [ ""55.8625,-4.2519"" ],
   ""origin_addresses"" : [ ""55.85845,-4.25791"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
195,100100,220441,220359,POINT(-4.25190 55.86250),POINT(-4.25791 55.85845),-4.25190 55.86250,-4.25791 55.85845,-4.2519,55.8625,-4.25791,55.85845,55.8625%2C-4.2519,55.85845%2C-4.25791,"{
   ""destination_addresses"" : [ ""55.85845,-4.25791"" ],
   ""origin_addresses"" : [ ""55.8625,-4.2519"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
196,100101,257634,257639,POINT(-0.76970 53.38630),POINT(-0.76940 53.39800),-0.76970 53.38630,-0.76940 53.39800,-0.7697,53.3863,-0.7694,53.398,53.3863%2C-0.7697,53.398%2C-0.7694,"{
   ""destination_addresses"" : [ ""53.398,-0.7694"" ],
   ""origin_addresses"" : [ ""53.3863,-0.7697"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
197,100101,257639,257634,POINT(-0.76940 53.39800),POINT(-0.76970 53.38630),-0.76940 53.39800,-0.76970 53.38630,-0.7694,53.398,-0.7697,53.3863,53.398%2C-0.7694,53.3863%2C-0.7697,"{
   ""destination_addresses"" : [ ""53.3863,-0.7697"" ],
   ""origin_addresses"" : [ ""53.398,-0.7694"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
198,100102,269055,269537,POINT(-0.09230 51.79950),POINT(-0.07240 51.79930),-0.09230 51.79950,-0.07240 51.79930,-0.0923,51.7995,-0.0724,51.7993,51.7995%2C-0.0923,51.7993%2C-0.0724,"{
   ""destination_addresses"" : [ ""51.7993,-0.0724"" ],
   ""origin_addresses"" : [ ""51.7995,-0.0923"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
